id,start_date,end_date,lat,lon,country,l1,l2,l3,l4,l5,l6,seller_id,seller_name,stratum,property_type,surface_total,surface_covered,rooms,bathrooms,bedrooms,currency,operation,price,description,price_m2,freshness
3658044,2019-05-12 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.3801651,-64.21988678,Argentina,Argentina,Córdoba,Córdoba,,,,7033,Jose Di Giorno Calidad Inmobiliaria,,Casa,200,180,3,2.0,,USD,Venta,138000,"JDG Inmobiliaria ofrece en VENTA, excelente Duplex en Barrio Alto Verde, sobre Calle Ombu al 2200, a pocas cuadras de Cordoba Shopping (Villa Cabrera) y cerca del Dinosaurio Mall.El inmueble esta compuesto por: Planta Baja: Cocina Comedor / Living Comedor / 1 dormitorio con placard / baño / Cochera / Patio con lavaderoPlanta Alta: 2 dormitorios con placard / baño / Balcon terraza con quincho con asadorPosee Escritura, impuestos al dia.Gran Oportunidad de Inversion!!!Se escucha Oferta!!!Contacto: Tel 345 (Recibe Whatsapp)Visítenos en nuestra Dirección Av. Caraffa 2911 Encontra otras propiedades en  Apto crédito",726.3157894736842,80 days 00:00:00.000000000
3658036,2019-05-12 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.42186928,-64.18314362,Argentina,Argentina,Córdoba,Córdoba,Nueva Córdoba,,,7033,Jose Di Giorno Calidad Inmobiliaria,,Departamento,60,40,1,1.0,,USD,Venta,99972,"JOSE DI GIORNO INMOBILIARIA, ofrece en VENTA, este nuevo proyecto edilicio, Torre Génesis VI, ubicado en Bv. Illia 218 en la mejor zona de Nueva Córdoba, entre Ituzaingó y Bvd. Chacabuco, arterias centrales de rápido acceso a puntos referenciales de nuestra ciudad: Patio Olmos, Paseo del Buen Pastor, casco Céntrico de Córdoba, Sanatorio Allende, Museo Caraffa y Ciudad Universitaria.Los detallles en el edificio son de categoría y se pueden apreciar en el ingreso de gran jerarquía, con ascensores automáticos en acero inoxidable con puertas automáticas en palieres, teniendo excelentes terminaciones en carpintería exterior de aluminio anodizado, balcones con baranda de vidrio laminado color, Frente de placard con interior, paredes enduídas en yeso con molduras y guardacantos, pisos parquets y cerámicos de primera calidad, cocina y baños con revestimiento cerámico, amoblamiento de cocina con alacenas, bajo mesada y Mesadagranito natural, calefón Orbis o Longvie tiro balanceado o natural, instalación para aire acondicionado tipo Split, válvulas automáticas de doble descarga para inodoro, cableado para cctv, internet, cableado para portero visor. Unidades disponibles con Balcon, de 1 y 2 dormitorios.Entrega Prevista para Marzo de 2020.Contacto: Tel 345 (Recibe Whatsapp)Visítenos en nuestra Dirección Av. Caraffa 2911 Encontra otras propiedades en  Apto crédito",1999.44,80 days 00:00:00.000000000
3658037,2019-05-12 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.41559601,-64.17917633,Argentina,Argentina,Córdoba,Córdoba,Centro,,,7033,Jose Di Giorno Calidad Inmobiliaria,,Departamento,45,45,1,1.0,,USD,Venta,55000,"JOSE DI GIORNO INMOBILIARIA ofrece en VENTA Excelente Depto. de 1 dormitorio en el corazon del centro de la Ciudad! Muy buena ubicación sobre la Av. Maipu (Varias lineas de colectivos circulan por las inmediaciones del inmueble. El depto es interno y cuenta con un amplio living comedor con cocina separada. Amplia vista lateral a la Av. Maipu y Av. Olmos. Dormitorio con placard muy comodo, Baño completo con ventilación natural. Pisos de parquet nuevos.Reciclado a nuevo. Departamento alquilado con muy buena renta. Se escucha Oferta.Contactanos al 345 (Recibe whatsapp)Visitanos en Av. Caraffa 2911 B° Villa Cabreraencontra otros inmuebles en  Apto crédito",1222.2222222222222,80 days 00:00:00.000000000
3658041,2019-05-12 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.40859032,-64.19625854,Argentina,Argentina,Córdoba,Córdoba,Cofico,,,7033,Jose Di Giorno Calidad Inmobiliaria,,Departamento,54,54,1,1.0,,USD,Venta,52000,"JOSE DI GIORNO INMOBILIARIA ofrece en Venta Departamento en B° Cofico. en Planta Alta sobre calle Rodriguez Peña al 1400 con renta , Ambientes grandes el mismo consta de:Un DormitorioCocina SeparadaComedorBañoTerraza propiaDepartamento de 70 Años de antiguedad para refaccionarNo Paga Expensas.Contacto: Tel 345 (Recibe Whatsapp)Visítenos en nuestra Dirección Av. Caraffa 2911 Encontra otras propiedades en  Apto crédito",962.9629629629629,80 days 00:00:00.000000000
3658038,2019-05-12 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.41490173,-64.1784668,Argentina,Argentina,Córdoba,Córdoba,,,,7033,Jose Di Giorno Calidad Inmobiliaria,,Departamento,170,150,2,2.0,,USD,Venta,180000,"JOSE DI GIORNO ofrece en VENTA, departamento en Av. Olmos al 300, estilo Art Decó, facha declarada patrimonio histórico por la municipalidad de Córdoba. El depto cuenta con: 2 dormitorios con Placard, Sala de estar, Living Comedor amplio con hogar, Cocina, baño Principal, baño de servicio, lavadero, patio, dos balcones, doble ingreso. Pisos de madera lustrada, arañas de luz, Aire Acondicionado y Calefactor. expensas Bajas, Todos los impuestos y documentación al día.Se escucha Oferta!Contacto: Tel 345 (Recibe Whatsapp)Visítenos en nuestra Dirección Av. Caraffa 2911 Encontra otras propiedades en  Apto crédito",1125.0,80 days 00:00:00.000000000
3658040,2019-05-12 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.41427612,-64.20204163,Argentina,Argentina,Córdoba,Córdoba,,,,7033,Jose Di Giorno Calidad Inmobiliaria,,Departamento,38,38,1,1.0,,USD,Venta,65000,"JOSE DI GIORNO INMOBILIARIA, ofrece en VENTA, Muy lindo departamento de 1 dormitorio en Duarte Quiros al 1200, al frente del Sheraton Hotel, y a pocos metros del Nuevo Centro Shopping. Con muy buena luminosidad y en impecable estado. Tiene 1 dormitorio con placard, un baño completo. Estar Comedor con Cocina integrada. Muy buena ubicación, lateral, dándole privacidad y muy buena luz natural. El edifico posee todos las conecciones electricas (no cuenta con gas).Termotanque y anafe electricos. Comunicate con nosotros al telefono 0351 - 4894345 (Recibe whatsapp)Nuestra Dirección en Av. Caraffa 2911 B° Villa Cabreraencontra otras propiedades en  <br> Apto crédito",1710.5263157894738,80 days 00:00:00.000000000
3658054,2019-05-12 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.34360504,-64.28900146,Argentina,Argentina,Córdoba,Córdoba,,,,28017,Sebastian Amuchastegui Servicios Inmobiliarios,,Casa,434,184,3,2.0,,USD,Venta,150000,"Ubicada en Barrio Portal de Jacaranda a 1 cuadra de La Recta Martinolli al 8900 y a 2 cuadras del Puente de Villa Warcalde. Excelente entornoLa vivienda se distribuye en 1 planta y cuenta con:-3 dormitorios con placares-2 baño-Cocina comedor amoblada -Comedor-Living-Estar de diario cerrado-Quincho con asador, barra y bacha de lavado-Cuarto de guardado con lavadero-Pileta-Garage Superficie terreno: 434m2Superficie cubierta 184m2CPI 5145<br> Apto crédito",485.43689320388347,80 days 00:00:00.000000000
3750763,2019-06-18 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.4290926,-64.1918255,Argentina,Argentina,Córdoba,Córdoba,Nueva Córdoba,,,25390,Costamagna,,Departamento,43,43,5,1.0,,USD,Venta,92000,"Inmobiliaria Costamagna ofrece: Departamentos de un dormitorio en el Edificio Patagonia 9. <br><br>Entrega Inmediata!!!!!!!<br><br>Ubicación: Brasil 152, Nueva Córdoba. <br><br>Características:  El Emprendimiento Patagonia 9 reúne el confort y los detalles de calidad para que vivas en el lugar que siempre soñaste. <br><br>-Departamentos con balcón <br>-Ubicación estratégica. <br>- Ascensores de Acero inoxidable con puertas automáticas<br>- Aberturas de Aluminio<br>- Pisos de Porcelanato<br>- Muebles de cocina de moderno diseño, con bajo mesada y alacenas.<br>- Paredes terminada en yeso con molduras<br><br>Amenities:<br>- Piscina Exterior<br>- Solarium<br>- Terraza<br>- Asadores<br><br><br>Veni a conocerlos!! No te pierdas esta oportunidad!!<br><br>",2139.5348837209303,43 days 00:00:00.000000000
3749547,2019-06-18 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.417622,-64.182477,Argentina,Argentina,Córdoba,Córdoba,,,,6904,RE/MAX Docta,,Departamento,120,101,5,1.0,2.0,USD,Venta,95000,Corredor Responsable: Edgardo Tamarit - CPCPI 4228Contacto: Agustín Paz - MLS ID # 420401094-116Departamento en edificio Saint Michel ubicado en pleno centro de Córdoba<br><br># 2 dormitorio <br># 2 baños <br># Cocina   amplio <br># Comedor <br># Apta Para Oficina<br># Mejor precio del mercado<br>M2 cubierto 101 / piso de parque !!<br><br> LLAMANOS Y LO VEMOS !! MUDATE A LA VIDA QUE QUERES CON RE/MAX,859.7285067873303,43 days 00:00:00.000000000
3749554,2019-06-18 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.410231,-64.529139,Argentina,Argentina,Córdoba,Punilla,,,,6904,RE/MAX Docta,,Casa,330,52,3,1.0,2.0,USD,Venta,32000,"Corredor Responsable: Edgardo Tamarit - CPCPI 4228Contacto: Laura Kotoucek - MLS ID # 420401043-169<br><br>OPORTUNIDAD!! VENTA DE CASA DE DOS DORMITORIOS - B° COLINAS - VILLA CARLOS PAZ - CÓRDOBA!!<br><br>Casa en muy buen estado, con lindo patio. A una cuadra de la plaza de B° Colinas, atrás de la policía o dispensario, camino a Cabalango.<br><br>Barrio de vecinos permanentes, ideal para tener tu primer casa. La casa esta alquilada, así que si sos inversor también te puede servir.<br><br>Características<br><br>2  Dormitorios<br>1 Baño<br>Cocina Comedor<br>Patio<br><br>NO TE LA PODES PERDER!!! LLAMANOS...<br>",167.5392670157068,43 days 00:00:00.000000000
3749552,2019-06-18 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.351826,-64.224133,Argentina,Argentina,Córdoba,Córdoba,,,,6904,RE/MAX Docta,,Casa,180,150,7,2.0,3.0,USD,Venta,178000,"Corredor Responsable: Edgardo Tamarit - CPCPI 4228Contacto: Fernando Trafigante - MLS ID # 420401115-28 <br><br>Remax Docta te ofrece un espectacular duplex de categoría a ESTRENAR en Chacras del Norte, etapa 1.<br><br>Terreno de 180 metros cuadrados y 150 metros cuadrados cubiertos.<br><br>Distribuido en 2 plantas.<br><br>Planta baja:<br><br>- Living<br><br>- Cocina completa, con alacena  y bajo mesada, artefacto de cocina con campana extractora, desayunador, espacio para lavavajillas<br><br>- Comedor<br><br>- 1 toilette <br><br>- Lavadero con espacio para lavarropa, bacha y mueble bajo mesada. El lavadero tiene ingreso al patio.<br><br><br>Planta alta:<br><br>- 2 dormitorios con placard empotrado e interiores<br><br>- 1 dormitorio en suite con vestidor<br><br>- 1 baño completo con ducha<br><br>Patio:<br><br>- Asador con campana de chapa<br><br>- Termotanque cubierto<br><br><br>Exterior con revestimiento plástico, pérgola en su frente, pisos de porcelanato en planta baja al igual que en los baños y escalera, piso flotante en segundo piso.<br><br>Instalación prevista para aire acondicionado en planta baja para un equipo de hasta 5000 frigorías, en su dormitorios hasta 3500 frigorías. <br><br>Calefactores instalados de 5000 calorías, un en planta baja y otro en hall de distribución de planta superior.",1078.7878787878788,43 days 00:00:00.000000000
3749549,2019-06-18 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.379517,-64.180899,Argentina,Argentina,Córdoba,Córdoba,,,,6904,RE/MAX Docta,,Casa,268,160,7,1.0,3.0,USD,Venta,122000,"Corredor Responsable: Edgardo Tamarit - CPCPI 4228Contacto: Daniel Llorens - MLS ID # 420401110-73 <br><br>RE/MAX VENDE MUY LINDA CASA EN CALLE JUJUY A POCAS CUADRAS DE CALLE GONGORA, BARRIO ALTA CÓRDOBA<br>POSEE LÍNEAS DE COLECTIVO CERCANAS Y HOSPITALES PRÓXIMOS<br><br>CARACTERÍSTICAS<br>* 3 DORITORIOS <br>* HABITACIÓN DE SERVICIO<br>* 2 BAÑOS<br>*LIVING COMEDOR<br>* COCINA SEPARADA<br>* PATIO CON ASADOR<br>* LAVADERO<br>* GARAGE AMPLIO<br><br>NO DUDES EN CONTACTARNOS Y COORDINAMOS UNA VISITA!!!<br>MUDATE A LA VIDA QUE QUERÉS!!!",570.0934579439253,43 days 00:00:00.000000000
3749558,2019-06-18 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.475891,-64.538712,Argentina,Argentina,Córdoba,Punilla,,,,6904,RE/MAX Docta,,Casa,785,146,6,2.0,3.0,USD,Venta,150000,"Corredor Responsable: Edgardo Tamarit - CPCPI 4228Contacto: Laura Kotoucek - MLS ID # 420401043-170<br><br>INCREÍBLE CASA DE TRES DORMITORIOS EN B° LOMAS DEL REY - MAYU SUMAJ - SAN ANTONIO DE ARREDONDO - CÓRDOBA!!<br><br>Casa en perfectas condiciones, ubicada en un barrio cerrado, ideal para la familia, ya que tiene un ambiente seguro y rodeado de vecinos permanentes.<br><br>Es un barrio que cuenta con seguridad las 24 hs, y no tiene expensas, ideal para criar a sus hijos sin problemas de inseguridad.<br><br>Ubicada en un entorno de sierras, muy tranquilo y seguro, no te lo podes perder, es una casa para vivirla.<br><br>Características:<br><br>3 Dormitorios<br>2  baños<br>Cocina-comedor<br>Quincho con asador<br>Cuarto de guardado<br>Pileta<br><br>La casa se entrega con las cortinas hechas a medida, tres aires acondicionados y todas las plataformas de iluminación.<br><br>LLAMANOS Y VAMOS A VERLA!!!",322.234156820623,43 days 00:00:00.000000000
3749550,2019-06-18 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.494537,-64.544781,Argentina,Argentina,Córdoba,Punilla,,,,6904,RE/MAX Docta,,Casa,702,188,7,2.0,4.0,USD,Venta,115000,"Corredor Responsable: Edgardo Tamarit - CPCPI 4228Contacto: Daniel Llorens - MLS ID # 420401110-74 <br><br>EXC OPORTUNIDAD!!!!<br>RE/MAX VENDE CASA + CABAÑA CON MUY LINDA PILETA EN SAN ANTONIO DE ARREDONDO<br>HERMOSA VISTA A LAS SIERRAS DE CÓRDOBA<br>A POCOS KM DE CARLOS PAZ<br>ZONA MUY TRANQUILA Y TURÍSTICA<br>A POCAS CUADRAS DEL RÍO ( 300M)<br>AL FRENTE DEL HOTEL NAMASTE 5 ESTRELLAS<br>TODOS LOS SERVICIOS<br><br>CARACTERÍSTICAS<br>CASA:  - 2 DORMITORIOS<br>             - 1 BAÑO<br>             - COCINA COMEDOR<br>             - LIVING<br>             - GALERÍA CON ASADOR<br>             - JARDÍN PARQUIZADO<br>            - PILETA GRANDE DE 9 X 4 M ILUMINADA, CON VEREDA PERIMETRAL , CERCO Y MOTOR<br><br>CABAÑA:  - 2 DORMITORIOS<br>                  - 1 BAÑO<br>                  - GALERÍA CON DECK CON ASADOR<br>                  -COCINA COMEDOR<br><br>IDEAL PARA IMPORTANTE RENTA ANUAL O POR TEMPORADA<br><br>NO DUDES EN CONTACTARNOS!!!<br>MUDATE A LAS SIERRAS DE CÓRDOBA!!!<br>",258.4269662921348,43 days 00:00:00.000000000
3749555,2019-06-18 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.434656,-64.50892,Argentina,Argentina,Córdoba,Punilla,,,,6904,RE/MAX Docta,,Casa,1650,100,5,1.0,3.0,USD,Venta,118000,"Corredor Responsable: Edgardo Tamarit - CPCPI 4228Contacto: Laura Kotoucek - MLS ID # 420401043-168<br><br>OPORTUNIDAD INVERSORES!!<br><br>VENTA CASA A RECICLAR, CON UN TERRENO DE 1650 M2, B° EL CANAL - VILLA CARLOS PAZ - CÓRDOBA!!!<br><br>Lote ideal para emprendimiento de duplex o departamentos, ya que la zona esta en plena expansión, a dos cuadras del puente los Gigantes, esquina Los Gigantes y Alem.<br><br>La casa esta habitable, pero hay que hacerle arreglos, ya que es muy antigua...<br><br>Características:<br><br>3 Dormitorios<br>1 Baño<br>Living<br>Cocina Comedor<br><br>LLAMANOS.... ",134.85714285714286,43 days 00:00:00.000000000
3749860,2019-06-18 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.329897,-64.282936,Argentina,Argentina,Córdoba,Córdoba,,,,14271,RE/MAX Activo,,Casa,900,250,11,3.0,4.0,USD,Venta,86000,"Corredor Responsable: Matiaz Ruiz Moreno - CPCPI 4740Contacto: Gonzalo Lubrina - MLS ID # 420581080-47Todas las propiedades que figuran en mi perfil se encuentran a cargo del profesional matriculado de la oficina, la intermediación y la conclusión de las operaciones serán llevadas exclusivamente por el: MATIAS RUIZ MORENO CPCPI 4740<br><br><br><br><br><br>Equipo Re/Max te presenta esta excelente oportunidad!<br><br>ESCUCHAMOS PROPUESTAS EN EFECTIVO!<br><br>Se trata de una propiedad ubicada en un ambiente muy natural y tranquilo en barrio Quisquisacate, a metros de la avenida Bodereau.<br>Zona escolar<br><br>Animate a entrar a ver en street view.<br><br>La casa tiene un estilo antiguo pero muy bien conservada, con una distribución excelente para la comodidad de la familia.Tiene un terreno totalmente parquizado, con amplio jardín en su frente con pileta; y amplio patio donde se encuentra también el asador, deposito, cochera y quincho.<br><br>Por su entrada principal se encuentra un gran living y sala de estar, con hogar a leña, que te conecta hacia un estudio o sala de usos múltiples.<br><br>Encontraras conectados al living los primeros dos dormitorios. En el cual uno de ellos tiene un placard, el otro tiene el espacio para el mismo, un armario que su finalidad al comienzo era ser utilizado como baño (por eso tiene la instalación de cañerías)  pero luego fue utilizado como vestidor. los dormitorios tiene las conexiones para calefaccionar los ambientes<br><br>Al seguir con el recorrido encontras la cocina/comedor integrada, amplio y luminoso. Luego te conecta con el tercer dormitorio en planta baja, con placard y la instalación perfecta para calefaccionar.<br><br>En planta alta se encuentra el 4º dormitorio amplio y luminoso.<br><br>Contamos también con un lavadero, un deposito, cochera y 3 baños<br><br>No te pierdas esta oportunidad de vivir en un ambiente tranquilo y natural en Córdoba Capital <br><br>Llamame y vamos a verla!!! MUDATE A LA VIDA QUE QUERES!!!!!<br><br><br>",149.56521739130434,43 days 00:00:00.000000000
3749863,2019-06-18 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.367569,-64.237789,Argentina,Argentina,Córdoba,Córdoba,,,,14271,RE/MAX Activo,,Casa,971,900,21,7.0,6.0,USD,Venta,880000,"Corredor Responsable: Matiaz Ruiz Moreno - CPCPI 4740Contacto: Santiago Allende - MLS ID # 420581102-2Todas las propiedades que figuran en mi perfil se encuentran a cargo del profesional matriculado de la oficina, la intermediación y la conclusión de las operaciones serán llevadas exclusivamente por el: MATIAS RUIZ MORENO CPCPI 4740<br><br><br><br><br><br><br>El equipo RE/MAX te ofrece la oportunidad de comprar la casa de tus sueños, con ubicación privilegiada en Zona Norte<br>En pleno corazón del Cerro de las Rosas, sobre Av. Hugo Wast, uno de sus principales accesos, con espectaculares vistas a la reserva del Estadio Kempes, a una cuadra de Av. Luis de Tejeda, actual polo gastronómico de mayor jerarquía en la ciudad y a dos cuadras de Av. Rafael Nuñez, la arteria más importante del norte de la ciudad, con acceso a comercios y líneas de colectivo urbanos e interurbanos.<br>Esta propiedad de ambientes amplios y con detalles de categoría, cuenta con:<br>* Amplio frente ajardinado con acceso directo a la calle.<br>* Ingreso por importante hall, con pisos de mármol y puertas y techo de madera maciza.<br>* Baño de visitas zonificado y estudio/escritorio junto al acceso.<br>* Espacioso estar comedor piso de mármol, con amplias ventanas que dan al patio trasero y lateral, living con piso y techo de madera cerca del hogar, con detalles únicos en su decoración y muebles en madera de primerísima calidad.<br>* Junto a comedor de visitas se accede a amplia cocina comedor con muebles modernos y mesada con isla, con salida al patio trasero.<br>* A través de una importante escalera de mármol se accede al resto de las plantas (seis medio niveles en total)<br>* En niveles bajos ubican sucesivamente el Garage para tres autos, El lavadero y la sála de máquinas (con salida a patio de servicio) y un departamento de servicio con cocina comedor y dormitorio con baño en suite. En primer semipiso dos dormitorios amplios en suite, en segundo semipiso otros dos dormitorios amplios en suite y el dormitorio principal, con baño zonificado y vestidor, finalmente en tercer semipiso el playroom con baño, balcones y vista a la calle.<br>* En patio, junto a la pileta, quincho cerrado, con cocina con barra y asador, baño de servicio y depósito. <br>* Pileta de natación con filtro.  <br>* Patio y jardín totalmente pesquisado, con plantas, árboles y palmeras.<br>* 1 Baño completo con ducha y tina de baño, amplio.<br>* Calefacción central. <br>IDEAL SEDE CORPORATIVA , CO WORKING, OFICINAS.<br>No te pierdas la oportunidad de inversión, en esta vivienda única en su tipo. Llamanos y vamos a conocerla!!<br>",940.6734366648851,43 days 00:00:00.000000000
3749859,2019-06-18 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.217482,-64.347947,Argentina,Argentina,Córdoba,Unquillo,,,,14271,RE/MAX Activo,,Casa,1841,214,6,2.0,3.0,USD,Venta,89500,"Corredor Responsable: Matiaz Ruiz Moreno - CPCPI 4740Contacto: Gianna Danguise - MLS ID # 420581092-35Todas las propiedades que figuran en mi perfil se encuentran a cargo del profesional matriculado de la oficina, la intermediación y la conclusión de las operaciones serán llevadas exclusivamente por el: MATIAS RUIZ MORENO CPCPI 4740<br><br><br><br>En esta oportunidad junto al equipo RE/MAX traemos a la venta:<br><br>Hermosa casa de 3 dormitorios, 1 de estos cuenta con baño, vestidor y cocina. El cual puede funcionar de forma independiente.<br><br>Distribución de la casa:<br>Con la posibilidad de dividirla en 2 unidades funcionales.<br>- Primer parte:<br>   - Cocina integrada, comedor, <br>   - living amplio<br>   - 2 dormitorios, baño completo.<br>- Por otra parte tenemos un dormitorio, baño en suite y kitchen.<br><br>Amplio, hermoso y llano parque con piscina de 11 MT x 4 MT de ancho.<br><br><br>SUP De Terreno: 1841 m2<br>SUP CUB: 214 m2<br><br>En cuanto a la zona se puede decir:<br>- Muy buena ubicación: a 3KM del centro de Unquillo, 30 minutos del aeropuerto, 1 hs del centro de Córdoba.<br>- Colegio primario, dispensario, transporte público, despensa a pocos metros.<br>- Zona muy buscada para vivir o vacacionar ya que cuenta con hermosos paisajes serranos únicos, para realizar diversas actividades y disfrutar el aire libre.<br><br><br><br>LLAMANOS Y VAMOS A CONOCERLA!!!! ",87.10462287104623,43 days 00:00:00.000000000
3749579,2019-06-18 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.308464,-64.255987,Argentina,Argentina,Córdoba,Villa Allende,,,,11583,RE/MAX Palace,,Casa,132,105,6,1.0,2.0,USD,Venta,155000,Corredor Responsable: Juan Manuel Quiroga - CPCPI 5191Contacto: Romina Tuma - MLS ID # 420431058-136'https://,1308.0168776371308,43 days 00:00:00.000000000
3749572,2019-06-18 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.428996,-64.187499,Argentina,Argentina,Córdoba,Córdoba,,,,11583,RE/MAX Palace,,Departamento,135,73,7,2.0,2.0,USD,Venta,150000,Corredor Responsable: Juan Manuel Quiroga - CPCPI 5191Contacto: Romina Tuma - MLS ID # 420431058-135'https://,1442.3076923076924,43 days 00:00:00.000000000
3749571,2019-06-18 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.323508,-64.290061,Argentina,Argentina,Córdoba,Córdoba,,,,11583,RE/MAX Palace,,Casa,600,170,9,1.0,3.0,USD,Venta,159999,Corredor Responsable: Juan Manuel Quiroga - CPCPI 5191Contacto: Carlos Sarasate - MLS ID # 420431085-36'https://,415.58181818181816,43 days 00:00:00.000000000
3749581,2019-06-18 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.425541,-64.127964,Argentina,Argentina,Córdoba,Córdoba,,,,11583,RE/MAX Palace,,PH,357,80,10,2.0,6.0,ARS,Venta,1600000,Corredor Responsable: Juan Manuel Quiroga - CPCPI 5191Contacto: Carlos Sarasate - MLS ID # 420431085-38,7322.654462242563,43 days 00:00:00.000000000
3749578,2019-06-18 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.419608,-64.52092,Argentina,Argentina,Córdoba,Punilla,,,,11583,RE/MAX Palace,,Casa,544,220,10,2.0,4.0,USD,Venta,169000,Corredor Responsable: Juan Manuel Quiroga - CPCPI 5191Contacto: Pedro García - MLS ID # 420431045-124'https://,442.4083769633508,43 days 00:00:00.000000000
3749577,2019-06-18 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.430904,-64.197993,Argentina,Argentina,Córdoba,Córdoba,,,,11583,RE/MAX Palace,,PH,7675,70,4,1.0,1.0,USD,Venta,30000,Corredor Responsable: Juan Manuel Quiroga - CPCPI 5191Contacto: Romina Tuma - MLS ID # 420431058-137,7.746933505487411,43 days 00:00:00.000000000
3749575,2019-06-18 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.269479,-64.314014,Argentina,Argentina,Córdoba,Mendiolaza,,,,11583,RE/MAX Palace,,Casa,1000,430,14,2.0,3.0,USD,Venta,650000,Corredor Responsable: Juan Manuel Quiroga - CPCPI 5191Contacto: Carlos Sarasate - MLS ID # 420431085-33'https://,909.0909090909091,43 days 00:00:00.000000000
3749988,2019-06-18 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.45428,-64.195727,Argentina,Argentina,Córdoba,Córdoba,,,,15045,RE/MAX Jardín,,Casa,477,120,7,2.0,4.0,USD,Venta,105000,"Corredor Responsable: Carlos Borra - CPCPI 4900Contacto: Elisa Beatrisini - MLS ID # 420701063-10<br><br>Remax Jardín (Carlos Borra CPCPI 4900) vende hermosa propiedad esquina compuesta por casa + dpto con ingreso propio, en Barrio Las Flores.<br>La Propiedad se encuentra estratégicamente ubicada en una esquina con alto tránsito como es la Av. Belardinelli esquina José Guardado, brindando seguridad a cualquier hora del día.<br><br>La casa se compone de:<br>* hall de ingreso<br>* living<br>*cocina comedor amplia<br>*dos dormitorios luminosos con placard.<br>*baño<br>*jardín de invierno interno con tragaluz<br>*garage cerrado para dos vehículos<br>*jardín perimetral externo.<br><br>También cuenta con un DEPARTAMENTO con entrada independiente, ubicado en la parte superior de la casa. El mismo cuenta con:<br>*terraza amplia con asador<br>*cocina/comedor/lavadero<br>*pasillo de distribución<br>*dos dormitorios con placard. El dormitorio principal cuenta con un pequeño balcón y amplio ventanal.<br>*baño.<br><br>Ubicación estratégica: a 10 minutos del centro de Córdoba/ a 3 cuadras de Av. Vélez Sársfield/ a 10 cuadras de Av. Cruz Roja y la UTN. <br><br>Escritura e impuestos al día. ¡Lista para transferir!<br>¿Querés mudarte a zona sur?...¡Llamanos y la visitamos!<br><br>Cada oficina es de propiedad y gestión independiente. En cumplimiento de la Ley Provincial 9.445, Ley Nacional 25.028, Ley 22.802 de Lealtad Comercial, Ley 24.240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los agentes NO ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte de los martilleros y corredores colegiados, cuyos datos se exhiben debajo del nombre de la inmobiliaria.<br>",351.75879396984925,43 days 00:00:00.000000000
